step,train_loss,val_loss,lr,wall_dt_s,wall_cum_s,tokens_step,tokens_cum,h_mean,hY_mean,xi_mean,rX,rP,c_log_mean,c_lin_mean,leak_warnings,sched_t_start,sched_t_end
6800,1.525266,,1.62961058e-04,489.502502,16651.203779,49152,334282752,2.2361956035986927,,nan,0.0,0.0,3.854990676045418,0.0029871964224241765,0,1.0,18.889564828789542
6800,,1.507293,1.62961058e-04,,16651.203779,49152,334282752,2.236965895054745,,nan,0.0,0.0,3.853275381028652,0.0029871387418545226,0,1.0,18.89572716043796
6900,,1.501693,1.60538419e-04,,16896.336823,49152,339197952,2.248658761276325,,nan,0.0,0.0,3.8355870693922043,0.0029864009803475255,0,1.0,18.989270090210603
7000,1.475583,,1.58166080e-04,490.411015,17141.614794,49152,344113152,2.291049909925937,,nan,0.0,0.0,3.8243211582303047,0.002986232231613428,0,1.0,19.3283992794075
7000,,1.510002,1.58166080e-04,,17141.614794,49152,344113152,2.290154951520465,,nan,0.0,0.0,3.8246708661317825,0.0029862227296177934,0,1.0,19.32123961216372
7100,,1.404085,1.55846454e-04,,17385.076094,49152,349028352,2.2643745705536915,,nan,0.0,0.0,3.834200866520405,0.0029869508319961824,0,1.0,19.114996564429532
7200,1.308680,,1.53581900e-04,488.730258,17630.345052,49152,353943552,2.268243971325728,,nan,0.0,0.0,3.8304790928959846,0.002987191521164334,0,1.0,19.145951770605823
7200,,1.798736,1.53581900e-04,,17630.345052,49152,353943552,2.2683885713352883,,nan,0.0,0.0,3.8306378945708275,0.002987202785657672,0,1.0,19.147108570682306
7300,,2.794566,1.51374720e-04,,17875.361374,49152,358858752,2.295936669689951,,nan,0.0,0.0,3.8166070729494095,0.002986672812202329,0,1.0,19.36749335751961
7400,1.549975,,1.49227160e-04,490.639035,18120.984087,49152,363773952,2.2912698038474875,,nan,0.0,0.0,3.8121515586972237,0.0029865791168504074,0,1.0,19.330158430779896
7400,,1.521629,1.49227160e-04,,18120.984087,49152,363773952,2.2910928708592215,,nan,0.0,0.0,3.8121566101908684,0.002986566514739053,0,1.0,19.32874296687377
7500,,1.290212,1.47141403e-04,,18366.772436,49152,368689152,2.3118914587786352,,nan,0.0,0.0,3.811915010213852,0.0029866696038709506,0,1.0,19.49513167022908
7600,1.339080,,1.45119571e-04,495.494668,18616.478755,49152,373604352,2.3392886364771,,nan,0.0,0.0,3.803122952580452,0.002986698372623664,0,1.0,19.7143090918168
7600,,1.307667,1.45119571e-04,,18616.478755,49152,373604352,2.3392926156365808,,nan,0.0,0.0,3.8020566552877426,0.00298666318847296,0,1.0,19.714340925092646
7700,,1.592610,1.43163719e-04,,18862.472048,49152,378519552,2.3672692243357827,,nan,0.0,0.0,3.8014602288603783,0.002986881205504943,0,1.0,19.938153794686265
7800,1.424754,,1.41275837e-04,489.826103,19106.304859,49152,383434752,2.3480482003215357,,nan,0.0,0.0,3.783171847462654,0.0029858366864949915,0,1.0,19.784385602572286
7800,,1.415313,1.41275837e-04,,19106.304859,49152,383434752,2.347559348172918,,nan,0.0,0.0,3.7829034961760044,0.0029858209824915605,0,1.0,19.780474785383344
7900,,1.252576,1.39457844e-04,,19347.598772,49152,388349952,2.367850393552036,,nan,0.0,0.0,3.775325395166874,0.0029857389106595633,0,1.0,19.942803148416285
8000,1.272166,,1.37711589e-04,486.987178,19593.292037,49152,393265152,2.3896953053074066,,nan,0.0,0.0,3.7748909145593643,0.002985648644543204,0,1.0,20.117562442459253
8000,,1.266067,1.37711589e-04,,19593.292037,49152,393265152,2.389808581807508,,nan,0.0,0.0,3.7747511975467205,0.0029856526359886004,0,1.0,20.118468654460063
8100,,1.200912,1.36038849e-04,,19835.356610,49152,398180352,2.4121986495218226,,nan,0.0,0.0,3.7502545043826103,0.002984750108055323,0,1.0,20.297589196174577
8200,1.217397,,1.34441324e-04,487.639100,20080.931138,49152,403095552,2.4216683494344298,,nan,0.0,0.0,3.741414923220873,0.0029846815973080254,0,1.0,20.373346795475438
8200,,1.229814,1.34441324e-04,,20080.931138,49152,403095552,2.4216750957311146,,nan,0.0,0.0,3.741417996585369,0.0029846987599455588,0,1.0,20.373400765848917
8300,,1.182593,1.32920639e-04,,20325.973409,49152,408010752,2.4495223794151597,,nan,0.0,0.0,3.7347674630582333,0.002984502869949779,0,1.0,20.596179035321278
8400,1.229450,,1.31478340e-04,486.886959,20567.818097,49152,412925952,2.493964728373529,,nan,0.0,0.0,3.7334705851972103,0.0029845628650875256,0,1.0,20.951717826988236
8400,,1.163559,1.31478340e-04,,20567.818097,49152,412925952,2.4949205032331845,,nan,0.0,0.0,3.733533475548029,0.002984569895176037,0,1.0,20.959364025865476
8500,,1.692071,1.30115894e-04,,20813.026576,49152,417841152,2.487944014586233,,nan,0.0,0.0,3.718982145190239,0.0029840054814513906,0,1.0,20.903552116689863
8600,1.263234,,1.28834687e-04,484.743711,21052.561809,49152,422756352,2.501396896551968,,nan,0.0,0.0,3.7213739342987537,0.0029841546923705664,0,1.0,21.011175172415744
8600,,1.218547,1.28834687e-04,,21052.561809,49152,422756352,2.501984160141626,,nan,0.0,0.0,3.72160754352808,0.002984175045934734,0,1.0,21.015873281133004
8700,,1.154084,1.27636021e-04,,21297.599592,49152,427671552,2.5130037804537104,,nan,0.0,0.0,3.7091046199202538,0.0029835938003088813,0,1.0,21.10403024362968
8800,1.070325,,1.26521116e-04,490.249404,21542.811213,49152,432586752,2.535287681204342,,nan,0.0,0.0,3.7082800902426243,0.0029835963606750227,0,1.0,21.28230144963474
8800,,1.092896,1.26521116e-04,,21542.811213,49152,432586752,2.535825202778204,,nan,0.0,0.0,3.7086427807807922,0.0029836092674990766,0,1.0,21.286601622225632
8900,,1.195659,1.25491106e-04,,21785.503736,49152,437501952,2.5588540304827863,,nan,0.0,0.0,3.6904025599360466,0.002983236745979667,0,1.0,21.47083224386229
9000,1.078813,,1.24547037e-04,488.677898,22031.489110,49152,442417152,2.6118291149561337,,nan,0.0,0.0,3.687343657016754,0.0029831112193576814,0,1.0,21.89463291964907
9000,,1.101063,1.24547037e-04,,22031.489110,49152,442417152,2.6117084826668613,,nan,0.0,0.0,3.6874344162642956,0.0029831110911402448,0,1.0,21.89366786133489
9100,,1.259078,1.23689870e-04,,22277.382013,49152,447332352,2.62649606968634,,nan,0.0,0.0,3.6840909216552973,0.002982992363097736,0,1.0,22.011968557490718
9200,1.082685,,1.22920477e-04,492.469424,22523.958535,49152,452247552,2.6603737007046977,,nan,0.0,0.0,3.675285564735532,0.002982835733778444,0,1.0,22.282989605637585
9200,,1.055151,1.22920477e-04,,22523.958535,49152,452247552,2.6609634751070095,,nan,0.0,0.0,3.6754161436110735,0.0029828316196400806,0,1.0,22.287707800856072
